time_spent_sec,page_stage,device_type,delivery_zone,cart_value,cart_items_count,delivery_eta_days,coupon_status,is_returning_user,idle_seconds,abandoned
83,2,0,0,4021,5,3,1,1,10,0
93,1,1,1,2488,5,5,2,0,5,1
91,0,4,0,995,2,2,1,1,10,0
53,0,4,1,2498,3,3,2,1,6,0
15,1,1,2,2013,3,4,2,1,9,0
84,1,1,0,495,1,2,0,1,15,1
58,1,3,2,1146,1,3,2,1,11,1
28,0,4,2,1121,2,4,2,0,2,1
52,0,0,2,510,2,4,0,0,2,0
108,2,0,0,607,1,3,2,0,18,0
61,3,0,2,1831,3,3,1,1,5,0
93,1,0,0,307,1,2,1,1,19,0
39,1,1,0,1438,2,3,1,0,16,1
98,0,4,0,528,2,3,0,0,0,0
26,3,0,1,2071,2,4,2,0,14,0
101,1,2,2,682,1,2,1,0,12,0
70,1,1,0,1476,4,2,1,0,16,0
72,3,1,1,5798,5,3,0,0,13,1
115,2,0,2,1387,2,3,1,1,8,0
32,2,0,2,513,3,2,0,0,3,0
23,0,3,0,3919,5,3,0,0,0,0
15,3,0,1,372,2,3,2,0,17,1
85,0,4,0,5956,5,3,2,1,10,0
106,2,1,0,781,1,1,0,1,2,0
106,0,1,0,1157,3,3,1,0,13,0
73,3,2,1,508,2,3,1,1,17,1
45,3,4,2,1201,2,3,2,0,5,1
42,3,4,2,3860,5,4,2,0,2,1
39,1,3,0,1224,2,2,2,1,11,0
14,1,0,0,2225,3,3,0,0,21,1
71,1,0,2,2755,3,3,0,0,6,0
60,2,4,0,4956,5,3,0,0,9,0
63,0,1,0,1178,5,2,2,1,2,0
13,3,3,0,348,2,1,2,1,9,0
82,2,1,0,1600,2,1,2,1,7,0
113,0,0,2,2078,5,4,0,0,2,1
112,3,4,0,5868,5,3,1,0,15,0
69,1,1,2,1658,3,4,1,0,5,0
85,0,1,1,488,3,5,1,0,13,1
44,2,0,0,3580,3,3,2,1,6,1
96,2,4,2,4754,5,3,2,1,1,1
97,2,0,2,479,1,4,0,0,10,0
50,1,0,0,3849,5,1,2,0,21,1
120,3,0,0,4408,5,2,2,1,5,0
76,1,0,2,5715,5,3,0,0,16,0
100,0,0,2,1895,2,2,1,1,8,0
91,3,1,0,881,1,3,0,1,1,0
16,3,1,0,474,4,3,0,1,6,0
62,2,0,2,556,2,2,1,1,0,0
109,3,2,2,601,3,4,0,0,5,0
68,1,1,0,1145,1,3,1,1,9,0
34,3,4,0,3318,5,1,1,0,13,0
100,1,0,0,2855,3,1,1,0,19,0
17,1,0,0,1628,3,3,2,0,13,1
75,0,1,0,1283,3,2,0,1,7,0
103,2,0,1,913,1,3,2,0,9,1
52,1,2,1,3828,4,3,1,1,22,1
70,2,0,1,4187,4,3,1,0,11,1
61,0,1,0,1430,3,3,2,0,3,1
82,3,0,0,1608,3,3,2,0,16,0
102,1,2,0,2266,3,2,0,0,9,0
84,2,4,2,3838,4,2,2,0,6,0
73,3,4,0,2755,3,2,1,1,9,0
53,0,0,0,4376,5,2,2,0,10,0
94,0,1,0,1923,3,3,0,0,16,1
78,3,1,2,5412,5,2,1,1,13,1
12,3,2,0,326,1,1,1,1,0,0
68,3,0,0,3184,3,1,1,1,18,0
13,3,0,1,450,1,4,0,0,9,1
81,3,4,1,2113,2,4,0,0,6,0
81,0,0,2,452,2,4,2,1,8,0
32,1,0,0,661,1,3,0,1,12,0
12,1,1,1,2052,2,5,2,0,6,0
48,0,1,2,3040,4,3,1,1,16,1
84,3,1,0,547,1,1,1,0,8,0
26,0,4,2,986,5,3,1,0,15,0
115,1,3,1,5177,5,5,2,0,15,1
32,0,1,0,526,2,3,1,0,18,1
29,1,1,2,5664,5,4,0,1,12,1
36,2,0,2,770,3,3,2,1,9,0
81,1,2,0,1340,2,2,2,0,22,0
84,0,0,0,1708,3,3,0,0,7,0
68,3,4,1,542,1,3,2,1,16,1
76,3,4,0,738,5,2,2,0,15,1
41,1,4,0,696,1,3,2,0,18,1
87,0,0,2,466,1,3,0,0,5,0
49,2,0,2,588,2,3,0,0,17,0
60,1,1,0,836,3,1,1,0,14,1
106,2,2,1,2610,4,5,2,1,14,1
14,3,4,2,2394,2,2,2,1,2,0
38,2,4,1,755,2,5,1,0,6,1
71,3,4,2,721,1,2,1,1,10,0
50,3,4,1,2874,4,5,0,1,0,1
19,3,0,2,948,3,4,2,1,3,0
45,3,1,0,3276,3,1,1,0,4,1
37,0,0,0,1024,2,1,1,1,5,0
25,0,0,1,1450,5,3,1,1,4,1
35,0,0,0,5954,5,3,1,1,3,0
14,3,0,2,409,1,4,0,1,16,0
42,2,1,0,934,4,1,0,1,10,0
14,0,2,0,1120,4,2,2,1,15,0
83,1,0,0,4683,4,1,2,1,12,1
65,3,0,2,2383,2,3,0,1,11,0
77,0,0,1,470,1,3,2,0,18,1
102,0,4,2,5114,5,4,2,0,8,0
14,2,3,1,1367,3,4,2,0,6,1
35,0,0,2,3114,3,2,0,1,4,0
74,3,2,0,4547,4,2,2,1,3,0
105,0,0,0,3396,3,3,2,1,15,0
39,3,1,0,1524,2,3,2,1,6,0
28,0,1,0,672,1,2,1,0,16,0
36,1,0,0,523,1,2,0,0,20,0
113,3,4,0,3036,4,3,1,0,4,1
67,1,0,2,2173,3,3,2,1,15,0
118,1,2,1,2636,3,3,0,1,24,1
77,3,4,0,754,2,2,1,1,6,0
118,2,4,0,1371,5,3,2,1,0,0
104,0,0,2,3659,5,3,2,0,11,0
19,1,0,0,2340,3,2,0,0,17,0
43,2,4,0,4181,5,1,1,1,9,1
99,2,2,0,2346,2,1,2,0,7,1
45,2,1,0,327,4,3,0,1,1,1
97,3,2,2,2366,2,4,0,1,6,0
41,0,2,0,4092,5,2,1,1,16,0
92,0,2,2,4006,4,3,0,0,2,0
64,0,4,1,1441,3,4,0,1,10,0
113,3,1,1,1375,2,5,2,1,6,0
12,0,1,2,890,4,3,0,1,18,0
74,1,0,0,1939,2,1,0,0,21,1
71,3,0,2,3706,4,4,2,0,6,0
83,1,4,2,783,2,2,1,0,18,0
76,2,4,0,1651,2,2,0,1,16,0
67,3,1,0,1692,2,1,2,0,5,0
54,3,0,2,3589,4,2,1,0,15,1
37,0,0,0,646,1,3,1,0,1,0
14,1,1,2,300,3,4,0,0,22,0
71,3,0,2,1153,4,4,0,0,16,1
85,1,4,0,510,1,2,0,0,7,0
52,3,0,0,1251,2,1,2,1,18,0
38,1,1,2,2299,2,3,2,1,25,0
111,1,3,0,2041,2,2,2,0,8,0
99,1,1,2,433,2,3,2,0,10,0
88,3,1,2,769,1,4,2,1,8,0
62,1,4,0,914,1,2,0,1,17,1
119,2,1,2,601,4,3,0,1,1,0
89,3,0,0,2723,3,2,1,0,14,0
70,0,4,0,951,1,1,1,0,17,0
93,2,4,2,2177,4,2,0,1,10,1
117,3,0,2,3406,5,4,0,0,14,0
67,2,0,2,1660,5,4,1,0,16,1
116,0,4,1,1087,1,5,1,0,17,1
65,1,1,1,2101,3,3,1,1,12,0
25,0,0,2,4699,4,4,0,0,8,1
36,1,1,0,3267,5,1,1,0,12,0
84,0,1,2,1163,5,3,1,1,6,0
51,1,0,2,2209,2,3,1,1,19,1
116,2,4,0,2453,5,3,2,1,12,0
18,3,0,2,3456,3,2,1,0,11,0
38,0,4,2,670,2,2,1,0,14,0
28,2,0,2,4743,4,3,2,1,2,0
13,2,4,0,3472,5,2,1,1,5,1
73,2,4,0,3150,5,3,0,0,4,1
79,0,3,2,2741,4,3,1,0,12,1
118,3,4,2,4036,5,4,0,0,3,1
30,3,1,1,387,1,4,1,1,0,1
20,2,1,0,423,2,3,2,0,13,0
85,0,4,0,1105,1,3,2,0,13,0
119,1,4,2,1509,2,3,1,1,19,0
75,0,2,0,4000,5,1,0,1,1,0
61,0,4,2,1042,1,3,2,0,18,0
82,3,1,0,2025,2,2,1,1,13,0
62,3,0,2,850,2,2,0,1,6,0
98,3,2,2,3084,4,2,2,1,14,0
110,2,4,0,1816,2,3,2,1,4,0
94,1,1,0,443,1,3,2,0,6,0
74,3,0,0,1708,2,3,0,1,11,1
61,2,4,2,1582,2,2,0,1,16,0
102,1,0,2,2692,5,2,1,1,5,0
17,3,3,0,3176,4,2,0,1,16,0
23,3,4,1,390,1,3,2,0,9,0
16,1,0,2,1637,5,3,2,1,5,0
27,1,0,0,515,5,3,2,0,25,1
85,2,0,0,1150,1,2,1,0,4,0
74,3,0,2,1187,1,2,2,1,15,0
92,3,4,1,1028,4,3,1,1,9,0
89,3,0,2,2018,3,4,0,0,7,0
117,0,2,1,831,1,5,1,0,13,1
59,1,3,2,775,1,3,2,0,5,1
30,0,2,0,1362,2,1,2,0,18,0
31,3,1,1,2908,5,4,2,0,16,1
85,2,1,2,565,1,3,1,0,17,0
11,1,0,1,506,1,3,2,0,19,1
105,3,2,1,3518,3,4,0,0,5,0
74,2,0,0,2003,5,1,2,0,4,0
110,2,0,2,309,3,4,1,0,14,1
16,2,0,2,657,1,4,1,1,3,0
95,2,0,0,1138,2,3,1,1,0,0
80,1,4,0,481,3,2,1,1,17,0
58,0,0,0,392,3,2,0,1,13,0
21,3,0,0,4152,4,1,2,1,9,1
45,3,0,2,5611,5,4,1,1,16,1
26,1,1,0,929,1,1,1,1,7,1
37,2,0,0,3318,4,3,2,0,9,0
85,3,0,2,5139,5,4,1,0,17,1
38,3,2,1,729,2,4,1,0,11,0
107,3,2,0,1439,2,2,2,0,4,1
32,1,3,0,2921,5,2,2,0,5,0
52,2,0,2,1901,2,4,0,1,3,0
33,3,0,1,4585,4,3,2,0,18,1
92,1,1,0,3487,3,1,1,0,5,1
32,3,1,2,851,1,2,1,1,8,0
80,3,0,1,398,1,4,0,1,0,1
79,1,2,1,2471,5,4,2,1,13,0
78,3,0,2,4385,4,2,1,1,3,0
61,2,3,0,1076,2,1,2,0,7,0
119,3,0,2,2223,4,2,1,0,16,1
115,0,0,2,482,1,4,2,1,18,0
99,1,0,1,1576,3,4,2,0,21,1
45,1,4,2,2679,4,2,1,1,15,0
80,2,2,0,1055,3,3,1,1,0,0
13,3,4,2,984,1,2,2,1,1,0
60,2,4,0,843,2,1,2,1,7,0
31,0,4,0,1585,3,2,1,0,4,0
45,3,1,2,936,3,2,1,0,0,1
115,2,0,0,3358,5,3,0,0,15,0
93,0,0,2,3097,5,3,2,0,11,0
81,0,1,0,1260,4,1,1,1,2,0
27,3,1,0,463,1,2,0,1,3,0
31,0,2,2,1312,2,4,2,1,18,0
106,3,1,1,1179,1,5,1,0,14,1
52,3,0,0,384,2,3,1,0,6,0
70,3,1,1,1046,3,3,1,1,9,0
90,3,4,2,934,2,3,2,0,7,0
87,3,2,2,5300,5,2,0,1,11,0
115,0,4,2,916,1,2,0,0,7,0
104,3,0,0,1048,4,2,0,0,13,0
66,0,2,0,710,5,3,2,1,3,0
85,0,4,0,1864,3,2,1,0,7,0
39,0,4,0,1211,4,3,0,1,11,0
63,2,0,0,5621,5,3,0,0,7,0
10,3,2,0,2871,3,2,0,1,7,0
18,2,4,0,2088,5,1,1,1,7,0
113,0,4,2,372,3,2,1,1,2,1
35,1,1,2,1808,4,3,2,0,6,0
36,1,0,0,3139,4,1,0,0,20,0
10,3,4,2,566,5,2,1,1,2,0
110,1,1,1,5379,5,4,2,0,24,1
88,2,0,0,899,2,2,2,1,17,1
114,0,0,2,1375,2,2,2,1,12,0
55,3,0,2,752,3,3,2,0,10,0
98,1,1,2,1080,1,4,2,1,16,1
71,0,1,2,1145,3,4,0,1,7,0
25,2,0,0,4096,4,3,1,1,0,0
93,0,1,1,1115,2,3,1,1,16,0
110,0,0,0,2797,3,3,1,1,16,0
81,3,0,0,3596,5,3,2,0,7,1
25,3,1,1,1275,2,5,2,1,14,1
34,3,4,0,1149,1,2,2,1,8,1
35,3,1,1,1216,4,4,0,0,11,0
16,3,4,0,2799,3,1,0,0,14,1
75,1,2,1,897,1,4,2,0,12,0
84,3,1,1,950,1,4,1,0,1,0
27,3,2,1,1566,4,3,0,1,18,0
39,3,0,0,4586,5,2,2,0,11,0
50,1,4,0,381,1,1,1,0,19,0
105,2,4,2,3131,4,2,1,1,5,0
93,3,4,1,4545,4,5,1,0,8,1
39,3,1,0,1415,4,3,1,1,7,0
87,2,1,0,1680,5,2,2,1,18,0
105,2,0,0,1075,1,2,1,0,15,1
67,1,1,0,1985,2,3,0,0,7,0
83,2,3,1,516,1,4,1,0,13,1
45,1,0,0,1041,4,2,0,1,15,0
47,0,0,2,485,4,4,2,1,7,0
19,3,1,1,833,2,4,1,1,5,0
33,0,0,0,1057,3,3,1,1,13,0
95,3,0,0,1637,2,2,2,1,9,1
103,2,0,0,1098,2,1,2,1,13,0
65,3,1,0,916,1,2,2,1,1,0
45,0,0,2,1018,3,2,0,1,12,0
27,2,0,2,838,1,2,2,0,6,1
48,3,2,1,3089,3,5,2,1,2,1
58,2,0,0,1226,2,1,1,1,0,0
83,0,0,2,5098,5,4,2,1,10,0
112,0,4,0,3491,5,1,2,1,7,1
67,3,0,0,3740,4,1,0,1,18,0
114,0,4,0,1331,3,2,0,1,16,0
42,3,0,0,1618,2,2,1,0,5,1
101,3,1,1,487,1,5,0,1,15,0
81,2,1,1,2359,2,5,2,1,6,0
116,0,0,2,719,1,2,2,0,12,0
55,3,4,0,1911,3,3,0,1,14,0
26,3,0,2,516,1,2,2,1,6,0
32,3,3,0,2096,3,2,0,0,5,0
97,3,0,2,816,1,2,0,1,10,0
118,3,0,0,973,1,1,0,1,4,0
45,1,2,0,826,4,1,2,0,13,1
94,1,2,2,3203,4,3,2,0,19,1
33,0,0,0,2476,5,3,2,0,15,1
104,1,4,1,3257,4,3,1,1,6,0
46,3,3,0,2127,5,2,2,1,7,0
46,3,1,0,1144,1,2,1,0,5,0
89,3,0,1,670,1,5,0,1,16,1
117,3,0,2,1719,3,4,2,1,14,0
75,2,4,0,4906,5,2,1,0,15,0
19,0,1,1,846,1,4,1,0,12,0
71,2,1,2,1008,3,4,1,0,6,1
79,0,4,1,339,1,5,1,1,10,1
32,3,1,1,648,5,5,0,0,17,1
82,1,2,0,1447,2,2,1,0,15,0
102,3,4,0,3244,3,3,2,0,0,0
64,2,0,1,586,2,5,1,0,0,1
34,1,0,0,1096,1,1,1,1,14,0
57,0,2,0,450,1,2,2,0,0,0
58,2,1,2,1053,2,4,0,0,17,0
83,0,1,0,5746,5,3,0,0,7,1
80,2,1,2,757,3,4,2,1,3,1
11,2,0,0,2556,4,3,1,1,11,0
116,1,2,2,884,1,3,0,1,9,0
24,2,4,2,507,1,4,2,1,13,0
61,1,0,1,2057,2,4,0,1,9,0
32,2,0,0,1753,2,2,1,1,13,0
73,3,1,1,1094,3,3,1,1,1,0
46,0,1,0,2474,4,3,2,0,18,1
72,3,1,0,2940,5,2,1,1,14,0
114,3,4,0,1099,1,3,1,1,1,0
74,1,2,0,314,4,3,1,0,13,1
63,2,0,2,2041,3,3,2,1,17,1
26,1,3,2,2296,3,3,1,1,22,1
74,0,0,1,593,1,4,1,1,0,0
64,3,0,2,2139,4,4,0,1,10,1
74,0,1,1,376,4,4,0,1,11,0
113,2,2,0,1629,2,1,1,0,9,0
26,3,2,2,1211,3,4,2,1,13,0
17,0,3,2,2727,4,3,1,0,11,0
36,3,1,2,582,1,3,2,0,14,0
95,1,4,0,2697,5,3,1,0,25,1
70,2,3,0,3348,3,3,2,0,13,0
17,3,2,1,708,1,3,1,0,10,1
118,1,4,1,3625,5,4,1,0,7,1
46,1,0,0,4555,5,2,2,0,16,1
27,1,0,0,1957,3,2,2,1,8,0
106,3,0,0,1660,3,3,1,1,15,0
39,3,1,0,1427,4,2,2,0,11,0
110,3,2,1,4755,5,5,0,0,3,1
109,0,2,1,530,3,5,0,1,5,0
110,3,0,0,3140,5,2,2,1,14,0
105,1,1,0,2579,3,3,0,0,8,1
52,1,1,2,2842,4,3,2,1,8,0
18,1,1,0,687,1,1,1,1,17,0
50,2,3,1,2971,3,5,2,0,15,1
48,1,1,2,871,2,3,2,1,9,0
100,2,4,1,3430,4,5,2,0,3,1
37,0,0,0,4774,5,3,0,1,6,0
85,3,1,2,1877,2,2,2,0,3,0
77,3,4,1,3284,5,4,1,0,10,1
70,2,0,2,801,2,3,2,1,3,0
55,3,0,0,2056,3,3,1,0,18,0
116,0,1,0,3144,3,3,2,1,8,1
30,1,1,2,976,1,2,2,0,22,1
23,1,0,1,1069,1,4,1,0,19,1
51,1,0,1,1519,2,4,2,1,5,0
45,1,0,0,526,1,3,2,0,9,0
41,2,1,2,2626,3,4,1,0,8,0
17,2,1,2,5610,5,2,2,1,16,0
102,3,0,2,3913,5,3,2,0,11,0
21,2,2,1,439,3,4,0,0,13,0
18,2,0,0,4224,5,3,2,1,11,0
65,0,0,2,668,4,2,1,1,6,0
100,3,4,0,316,1,3,2,0,8,0
41,1,1,0,2134,3,3,0,1,11,0
24,0,0,0,344,1,2,1,0,0,0
68,3,0,2,5085,5,2,0,1,5,1
102,1,0,2,2612,3,4,0,1,13,1
119,1,0,0,1869,2,2,2,0,25,0
31,1,4,1,2710,4,5,0,1,21,1
55,1,0,0,2480,4,2,2,0,15,1
76,2,0,0,2083,3,2,2,1,11,0
37,3,0,1,491,1,4,1,0,9,0
113,3,2,2,876,4,2,2,1,9,0
22,0,0,0,2482,4,2,0,1,7,0
71,0,1,0,2258,5,2,2,1,9,1
113,2,4,0,1198,5,3,2,0,4,0
105,3,0,0,2523,4,3,1,1,0,0
116,1,0,0,5733,5,1,2,0,13,1
53,0,4,0,729,4,2,2,1,3,0
38,3,4,0,878,2,3,1,1,0,0
107,3,0,2,2313,3,4,1,0,3,1
11,3,0,1,914,2,5,1,1,3,1
105,2,0,1,5709,5,3,1,1,2,1
114,3,1,0,834,2,1,1,1,3,0
106,2,0,0,842,2,3,2,0,16,0
91,2,1,1,4132,4,3,2,1,10,1
77,3,0,0,2347,2,3,2,1,6,0
99,3,3,1,479,5,4,0,0,8,0
92,0,4,2,2398,3,4,1,0,10,1
90,3,0,0,747,1,2,0,1,13,0
29,3,1,2,1602,3,4,2,0,1,1
50,0,0,0,2219,3,1,0,0,0,0
78,0,3,1,2969,3,3,2,0,15,1
90,2,1,2,1750,2,2,2,1,3,1
92,0,0,0,881,1,3,1,1,15,0
111,2,1,2,2827,4,2,2,1,10,0
111,0,1,2,896,4,4,2,1,5,1
75,0,0,1,1132,1,4,2,1,7,0
20,2,2,2,618,2,3,2,1,17,0
114,3,1,1,309,1,4,2,1,2,1
115,3,4,2,2384,3,3,1,1,0,0
32,1,1,1,4043,4,4,2,0,6,0
51,0,4,0,5258,5,1,2,0,3,0
24,0,2,2,2024,3,3,0,0,9,0
39,1,4,0,2866,3,3,1,0,19,0
57,0,0,0,1173,1,2,2,0,11,0
87,3,1,2,2454,3,2,1,0,0,0
96,1,4,1,1137,1,3,1,1,10,0
92,3,0,0,832,4,2,0,1,13,0
90,0,0,0,1215,2,3,0,1,6,0
79,3,0,0,3436,3,3,1,1,5,0
22,0,0,0,784,3,1,2,1,15,0
111,1,2,2,674,5,4,2,1,18,0
30,3,0,0,3860,4,2,2,0,13,0
88,3,2,1,2024,5,3,0,0,4,0
75,0,4,2,3951,5,4,1,1,0,0
109,1,0,0,2375,2,1,2,1,20,0
106,0,4,0,1951,2,1,0,0,13,0
75,3,1,0,2666,3,3,1,1,15,1
89,0,0,2,2814,3,2,0,1,15,0
110,3,0,1,789,2,5,0,0,9,0
67,2,1,2,609,2,2,1,1,16,0
18,3,0,0,1263,2,3,2,1,14,0
25,0,1,0,1227,3,2,2,0,7,0
70,3,0,0,597,1,1,2,1,5,0
47,3,1,1,1374,3,3,2,1,13,0
105,3,3,0,663,5,2,2,1,1,0
52,3,0,2,1103,3,2,0,1,7,0
45,1,0,0,2032,4,3,0,1,15,1
120,3,0,0,4110,4,3,2,1,12,0
21,3,2,0,3183,5,2,1,0,5,0
21,1,0,0,1193,1,2,2,1,11,0
30,3,2,1,1135,1,5,1,1,11,0
45,3,4,0,4866,5,1,0,0,10,0
19,1,0,0,1803,5,2,2,0,10,0
78,0,0,0,529,4,3,2,1,15,1
32,3,1,1,1054,3,3,0,0,6,0
24,2,2,0,4041,4,2,2,0,12,1
57,3,0,2,3695,4,2,2,1,0,0
80,0,0,2,2602,4,3,0,0,8,0
60,3,0,1,365,2,4,2,1,2,1
78,3,3,0,2836,4,2,0,1,11,0
113,2,0,0,472,1,3,2,1,2,0
53,1,1,0,4345,4,3,0,1,20,0
110,2,4,0,1428,3,3,2,1,12,0
33,3,4,0,497,5,2,1,0,18,1
102,0,2,0,1792,3,2,1,1,7,0
17,1,1,2,336,1,2,1,1,12,0
29,0,0,2,1742,3,3,1,0,9,0
72,0,4,0,4497,4,3,0,0,4,1
57,1,0,1,1486,4,5,2,0,14,1
55,0,4,1,3616,5,3,0,1,9,1
113,3,2,0,1096,2,3,0,1,4,0
11,0,0,2,508,1,4,1,1,7,0
85,0,0,0,1560,3,2,0,1,18,0
42,3,0,0,2694,3,1,2,0,3,0
80,3,1,1,1246,3,4,0,0,12,0
119,0,0,0,1928,2,3,2,0,14,0
40,3,1,2,682,1,3,0,1,2,0
92,1,4,2,2372,4,2,2,1,5,0
19,1,0,2,4280,5,3,2,1,9,1
61,3,4,2,2102,2,3,2,1,10,0
23,3,0,0,2402,3,3,0,1,2,0
20,0,0,0,2039,3,1,2,1,8,0
93,0,0,1,3802,5,3,0,0,3,1
118,3,4,1,1124,1,4,0,0,3,0
29,1,0,2,3864,4,3,1,1,21,1
98,3,0,0,3416,4,1,0,1,4,0
16,2,0,2,678,1,4,1,0,17,1
23,2,1,0,762,1,3,1,0,4,0
111,3,2,2,1669,5,3,0,1,10,0
95,2,1,2,1432,3,4,1,1,9,0
49,0,4,0,1043,1,1,0,0,15,0
65,2,2,2,3086,4,3,2,0,10,1
73,3,1,2,818,3,4,1,0,9,1
41,3,0,2,667,1,3,2,1,14,1
19,0,0,0,1801,2,2,2,1,8,0
99,0,4,1,1148,1,3,2,0,1,0
77,3,1,1,530,3,5,0,0,10,0
10,3,2,2,582,4,3,2,1,5,0
54,1,0,0,882,2,2,1,0,6,0
60,3,1,1,765,1,3,1,0,17,0
89,0,0,0,2671,5,3,2,1,3,0
84,0,4,2,2785,5,3,2,0,10,0
85,2,1,1,5133,5,3,1,1,2,0
75,3,2,1,648,2,5,2,0,3,1
12,2,1,1,324,1,3,0,0,13,0
26,1,0,2,2660,3,4,1,1,25,1
111,2,0,1,3589,3,3,2,1,10,0
55,3,2,0,303,3,2,1,1,5,0
108,3,3,0,4272,5,3,2,0,10,1
57,1,1,0,2104,2,3,1,1,8,0
40,0,0,0,4312,5,3,2,0,12,0
15,3,4,2,4165,4,3,2,0,6,0
66,2,1,0,2505,3,1,2,0,15,1
39,1,1,0,808,1,1,1,0,20,1
84,3,0,0,721,1,3,1,1,7,0
64,2,4,2,583,1,2,2,0,2,0
49,1,0,2,451,1,3,2,1,7,0
41,0,1,0,3906,5,2,1,0,11,0
80,1,0,1,2305,2,5,2,0,19,1
52,3,0,1,743,1,3,2,0,7,0
52,1,4,0,1632,2,3,0,0,20,0
41,3,4,2,3513,3,4,1,0,15,0
69,0,0,1,2208,3,3,1,0,4,0
91,1,0,2,685,3,4,1,0,23,0
35,1,0,2,1197,1,2,2,0,6,0
77,0,0,1,529,1,4,0,0,15,0
120,0,0,1,810,1,3,0,0,4,0
17,2,0,2,736,1,2,2,1,6,0
89,3,0,1,1557,5,3,2,1,13,1
65,2,0,2,1015,1,4,0,1,6,0
111,3,4,2,2348,2,4,2,1,15,1
96,3,0,1,752,1,5,2,0,7,0
94,1,4,0,2003,3,3,2,0,9,0
109,0,0,2,1458,3,3,1,1,18,0
60,0,4,0,2630,4,1,2,1,17,1
51,1,0,2,2324,2,3,2,1,19,0
75,2,3,2,2553,4,3,1,1,0,0
72,3,0,1,2978,3,3,1,1,0,1
59,3,0,2,1403,3,3,0,1,9,0
56,0,1,2,660,1,4,2,1,8,0
55,3,4,0,1816,3,1,2,1,8,0
27,1,1,0,2546,3,3,0,0,18,1
55,2,4,0,2690,3,2,1,0,10,1
21,3,0,0,4707,4,3,0,1,11,0
75,2,4,1,1547,2,5,1,1,18,1
80,3,4,0,1664,4,1,0,0,1,0
58,3,1,0,3639,4,3,1,1,2,0
102,2,2,0,362,2,3,2,0,5,0
66,0,1,0,5765,5,1,2,1,7,1
46,1,0,1,5371,5,3,0,0,18,0
38,0,3,0,1404,5,2,2,1,12,0
101,2,4,1,1995,2,4,2,1,5,0
27,1,4,2,1792,5,3,2,1,18,1
77,0,0,0,400,2,1,2,1,9,1
12,1,0,0,1250,2,3,2,0,18,1
120,3,0,1,2278,2,4,2,1,6,1
55,3,1,2,685,1,4,2,0,9,0
119,1,0,1,491,3,3,0,0,18,1
82,3,0,0,3898,4,3,1,1,8,1
42,0,0,0,3788,5,2,0,0,7,0
50,1,0,0,2064,3,1,1,0,6,0
81,3,0,0,1026,2,1,2,1,14,0
51,0,1,0,3627,5,1,2,0,1,0
62,3,4,2,2570,3,4,0,1,18,1
17,0,0,1,1078,3,3,1,1,9,0
71,1,2,1,5540,5,3,2,1,6,0
11,3,0,1,2251,5,3,0,0,2,0
39,1,0,0,536,4,2,2,0,7,0
39,0,0,0,2950,4,1,1,0,7,0
118,3,0,0,1370,2,3,2,0,6,0
33,1,1,2,632,1,3,1,0,15,0
113,3,4,0,1370,2,1,1,1,17,1
75,0,0,0,2123,2,3,1,1,17,0
58,3,3,1,637,3,3,2,0,12,0
89,2,0,0,2667,4,2,1,0,17,1
37,0,4,2,1644,4,3,1,1,8,0
106,1,0,2,1877,4,3,2,0,5,0
22,3,4,0,983,2,2,2,0,1,0
21,3,2,1,3002,5,4,1,1,5,1
113,0,4,0,391,1,2,2,0,13,0
18,0,0,0,1953,3,3,2,0,1,0
78,0,1,1,465,3,5,1,1,0,0
48,2,1,2,825,3,3,0,1,0,0
79,3,4,0,943,3,2,0,0,0,0
71,3,0,2,2805,5,4,0,0,12,1
80,1,2,2,3727,5,3,0,0,12,0
39,0,0,2,3469,3,2,2,1,14,0
34,1,0,0,4692,5,2,0,1,8,0
50,2,0,2,1358,2,2,2,1,3,0
108,3,3,0,3118,4,3,2,1,18,1
53,1,1,1,3791,5,5,1,0,21,1
87,0,4,0,804,3,1,2,0,9,0
75,3,1,0,5842,5,1,1,1,15,0
19,1,1,0,2076,3,2,2,1,5,0
79,0,1,1,1129,2,5,1,0,7,1
57,3,0,2,1109,3,2,0,0,2,0
116,3,0,0,1801,4,1,2,0,14,1
112,1,0,1,999,1,3,1,1,13,1
90,2,2,0,2252,4,1,0,1,2,0
23,0,1,2,1120,3,4,2,0,3,0
92,1,1,0,4038,5,1,2,1,19,1
67,2,0,0,2217,5,2,2,1,2,0
21,3,0,0,1880,4,2,2,0,3,0
48,3,0,1,1135,1,5,2,1,12,1
56,3,1,0,407,1,3,1,0,2,0
91,2,0,1,998,1,4,0,1,9,0
81,3,4,2,1729,2,3,0,1,7,0
106,3,3,0,4429,4,1,2,0,7,0
36,0,4,2,852,2,4,0,1,18,1
83,0,1,1,1290,4,5,0,1,18,0
70,3,1,0,2380,2,3,1,0,17,1
80,2,2,0,718,1,2,0,1,12,0
15,3,0,0,445,3,3,1,1,10,0
46,1,4,1,1996,3,3,2,0,19,1
63,3,0,2,3258,4,3,0,0,4,0
53,1,0,2,3898,5,4,0,1,21,1
10,0,3,2,839,2,2,1,1,6,0
115,2,0,0,2882,3,3,2,1,12,0
93,3,4,2,3316,3,3,0,0,4,0
22,1,1,1,2563,5,3,2,1,18,1
113,1,1,0,2382,3,2,2,0,9,0
74,2,1,0,556,3,3,2,0,16,1
72,1,4,2,1332,2,3,0,0,15,0
99,1,0,2,619,1,3,2,0,16,0
10,1,2,0,1041,1,3,2,1,25,1
