time_spent_sec,page_stage,device_type,delivery_zone,cart_value,cart_items_count,delivery_eta_days,coupon_status,is_returning_user,idle_seconds,abandoned
94,checkout,android,metro,1338,4,3,available,0,18,1
97,product,macbook,remote,351,1,5,none,1,16,1
59,cart,windows,tier2,1718,2,3,available,1,10,1
44,cart,windows,tier2,3258,3,4,applied,1,4,1
72,checkout,android,tier2,3571,4,2,applied,1,11,0
59,checkout,macbook,tier2,2870,3,3,none,0,15,1
119,product,android,remote,364,4,3,applied,1,2,1
92,checkout,iphone,tier2,615,2,2,available,0,18,1
24,cart,android,tier2,2271,3,3,none,1,0,0
30,product,android,metro,320,1,1,none,0,8,0
21,product,android,metro,5657,5,1,available,1,5,0
66,product,iphone,metro,342,1,1,available,0,10,0
68,product,windows,metro,1551,3,3,applied,0,6,0
59,cart,iphone,metro,916,5,3,available,0,10,1
79,checkout,android,metro,4065,4,3,none,0,7,0
50,home,android,metro,994,2,3,available,0,1,0
64,checkout,android,metro,3122,4,1,none,0,9,0
98,cart,android,remote,721,2,3,available,0,14,0
27,product,android,metro,682,1,3,available,0,9,0
49,product,android,tier2,654,1,4,available,1,8,0
71,product,android,metro,1683,2,1,none,0,1,0
48,checkout,iphone,metro,1214,2,1,none,0,9,0
31,home,iphone,tier2,1157,2,4,available,0,1,0
70,checkout,windows,remote,514,3,4,none,0,24,1
120,product,android,metro,325,1,2,applied,0,8,0
107,home,windows,metro,371,2,3,none,0,11,0
73,cart,windows,metro,480,1,3,none,0,0,0
76,cart,iphone,tier2,5859,5,3,none,0,4,0
36,checkout,android,metro,505,1,1,available,0,12,1
14,product,windows,tier2,371,1,4,none,0,1,1
72,cart,macbook,remote,4226,4,3,available,1,15,1
15,product,android,tier2,680,4,2,none,0,9,1
81,checkout,android,metro,474,1,3,available,1,10,0
46,product,android,metro,3600,3,2,none,0,16,0
97,product,iphone,metro,3092,4,3,applied,1,8,0
82,cart,iphone,metro,606,2,2,available,0,4,0
94,cart,macbook,remote,2790,5,4,none,1,6,1
119,cart,android,metro,3280,3,2,none,0,1,1
36,checkout,iphone,tier2,4893,5,2,applied,1,6,0
60,home,windows,metro,4506,4,1,none,1,5,1
51,product,android,metro,2270,2,3,none,1,3,0
42,home,iphone,metro,330,3,1,applied,0,15,0
99,checkout,iphone,remote,2618,4,4,none,0,12,1
77,cart,windows,tier2,2806,3,3,none,1,15,0
68,product,iphone,remote,1549,2,3,available,1,18,0
96,product,android,metro,4271,4,3,none,0,8,0
57,product,windows,remote,2198,2,5,available,1,15,0
74,checkout,macbook,metro,599,2,2,applied,1,14,1
111,home,windows,remote,743,1,5,available,1,4,0
76,home,iphone,remote,739,1,3,applied,1,8,0
34,checkout,android,tier2,942,1,3,applied,1,18,0
85,checkout,macbook,remote,5884,5,3,available,1,10,0
57,checkout,windows,metro,3332,3,1,applied,0,23,0
95,checkout,windows,metro,2301,2,1,available,0,7,1
95,checkout,iphone,tier2,327,1,4,applied,0,20,1
99,cart,windows,metro,1328,4,1,available,0,1,1
26,home,iphone,remote,722,1,4,none,1,18,1
61,cart,iphone,tier2,847,1,4,available,0,4,0
27,product,windows,metro,1275,2,3,available,1,4,0
59,cart,android,tier2,1289,3,4,applied,0,8,0
89,checkout,tablet,tier2,2378,3,4,available,1,5,0
14,product,iphone,metro,723,5,2,none,1,12,0
64,product,windows,metro,920,1,3,none,1,9,0
96,checkout,android,remote,4934,5,3,applied,0,15,1
120,product,macbook,metro,4192,4,1,available,0,12,0
93,product,iphone,tier2,5093,5,4,applied,0,10,0
79,checkout,iphone,metro,756,1,1,none,1,24,0
90,cart,android,metro,3962,5,3,none,0,15,0
64,product,iphone,metro,3770,4,1,none,1,4,0
31,product,android,metro,863,1,1,available,1,10,0
97,product,iphone,tier2,1123,1,4,none,1,10,0
22,home,macbook,remote,1666,5,5,none,1,18,1
19,product,macbook,metro,4552,5,1,available,1,0,1
89,cart,android,tier2,1827,2,3,none,1,7,0
21,checkout,iphone,tier2,1495,2,3,applied,1,17,0
71,product,android,metro,6000,5,1,applied,1,14,0
83,home,android,metro,4021,5,3,available,1,10,0
93,checkout,iphone,remote,2488,5,5,none,0,5,1
91,cart,windows,metro,995,2,2,available,1,10,0
53,cart,windows,remote,2498,3,3,none,1,6,0
15,checkout,iphone,tier2,2013,3,4,none,1,9,0
84,checkout,iphone,metro,495,1,2,applied,1,15,1
58,checkout,tablet,tier2,1146,1,3,none,1,11,1
28,cart,windows,tier2,1121,2,4,none,0,2,1
52,cart,android,tier2,510,2,4,applied,0,2,0
108,home,android,metro,607,1,3,none,0,18,0
61,product,android,tier2,1831,3,3,available,1,5,0
93,checkout,android,metro,307,1,2,available,1,19,0
39,checkout,iphone,metro,1438,2,3,available,0,16,1
98,cart,windows,metro,528,2,3,applied,0,0,0
26,product,android,remote,2071,2,4,none,0,14,0
101,checkout,macbook,tier2,682,1,2,available,0,12,0
70,checkout,iphone,metro,1476,4,2,available,0,16,0
72,product,iphone,remote,5798,5,3,applied,0,13,1
115,home,android,tier2,1387,2,3,available,1,8,0
32,home,android,tier2,513,3,2,applied,0,3,0
23,cart,tablet,metro,3919,5,3,applied,0,0,0
15,product,android,remote,372,2,3,none,0,17,1
85,cart,windows,metro,5956,5,3,none,1,10,0
106,home,iphone,metro,781,1,1,applied,1,2,0
106,cart,iphone,metro,1157,3,3,available,0,13,0
73,product,macbook,remote,508,2,3,available,1,17,1
45,product,windows,tier2,1201,2,3,none,0,5,1
42,product,windows,tier2,3860,5,4,none,0,2,1
39,checkout,tablet,metro,1224,2,2,none,1,11,0
14,checkout,android,metro,2225,3,3,applied,0,21,1
71,checkout,android,tier2,2755,3,3,applied,0,6,0
60,home,windows,metro,4956,5,3,applied,0,9,0
63,cart,iphone,metro,1178,5,2,none,1,2,0
13,product,tablet,metro,348,2,1,none,1,9,0
82,home,iphone,metro,1600,2,1,none,1,7,0
113,cart,android,tier2,2078,5,4,applied,0,2,1
112,product,windows,metro,5868,5,3,available,0,15,0
69,checkout,iphone,tier2,1658,3,4,available,0,5,0
85,cart,iphone,remote,488,3,5,available,0,13,1
44,home,android,metro,3580,3,3,none,1,6,1
96,home,windows,tier2,4754,5,3,none,1,1,1
97,home,android,tier2,479,1,4,applied,0,10,0
50,checkout,android,metro,3849,5,1,none,0,21,1
120,product,android,metro,4408,5,2,none,1,5,0
76,checkout,android,tier2,5715,5,3,applied,0,16,0
100,cart,android,tier2,1895,2,2,available,1,8,0
91,product,iphone,metro,881,1,3,applied,1,1,0
16,product,iphone,metro,474,4,3,applied,1,6,0
62,home,android,tier2,556,2,2,available,1,0,0
109,product,macbook,tier2,601,3,4,applied,0,5,0
68,checkout,iphone,metro,1145,1,3,available,1,9,0
34,product,windows,metro,3318,5,1,available,0,13,0
100,checkout,android,metro,2855,3,1,available,0,19,0
17,checkout,android,metro,1628,3,3,none,0,13,1
75,cart,iphone,metro,1283,3,2,applied,1,7,0
103,home,android,remote,913,1,3,none,0,9,1
52,checkout,macbook,remote,3828,4,3,available,1,22,1
70,home,android,remote,4187,4,3,available,0,11,1
61,cart,iphone,metro,1430,3,3,none,0,3,1
82,product,android,metro,1608,3,3,none,0,16,0
102,checkout,macbook,metro,2266,3,2,applied,0,9,0
84,home,windows,tier2,3838,4,2,none,0,6,0
73,product,windows,metro,2755,3,2,available,1,9,0
53,cart,android,metro,4376,5,2,none,0,10,0
94,cart,iphone,metro,1923,3,3,applied,0,16,1
78,product,iphone,tier2,5412,5,2,available,1,13,1
12,product,macbook,metro,326,1,1,available,1,0,0
68,product,android,metro,3184,3,1,available,1,18,0
13,product,android,remote,450,1,4,applied,0,9,1
81,product,windows,remote,2113,2,4,applied,0,6,0
81,cart,android,tier2,452,2,4,none,1,8,0
32,checkout,android,metro,661,1,3,applied,1,12,0
12,checkout,iphone,remote,2052,2,5,none,0,6,0
48,cart,iphone,tier2,3040,4,3,available,1,16,1
84,product,iphone,metro,547,1,1,available,0,8,0
26,cart,windows,tier2,986,5,3,available,0,15,0
115,checkout,tablet,remote,5177,5,5,none,0,15,1
32,cart,iphone,metro,526,2,3,available,0,18,1
29,checkout,iphone,tier2,5664,5,4,applied,1,12,1
36,home,android,tier2,770,3,3,none,1,9,0
81,checkout,macbook,metro,1340,2,2,none,0,22,0
84,cart,android,metro,1708,3,3,applied,0,7,0
68,product,windows,remote,542,1,3,none,1,16,1
76,product,windows,metro,738,5,2,none,0,15,1
41,checkout,windows,metro,696,1,3,none,0,18,1
87,cart,android,tier2,466,1,3,applied,0,5,0
49,home,android,tier2,588,2,3,applied,0,17,0
60,checkout,iphone,metro,836,3,1,available,0,14,1
106,home,macbook,remote,2610,4,5,none,1,14,1
14,product,windows,tier2,2394,2,2,none,1,2,0
38,home,windows,remote,755,2,5,available,0,6,1
71,product,windows,tier2,721,1,2,available,1,10,0
50,product,windows,remote,2874,4,5,applied,1,0,1
19,product,android,tier2,948,3,4,none,1,3,0
45,product,iphone,metro,3276,3,1,available,0,4,1
37,cart,android,metro,1024,2,1,available,1,5,0
25,cart,android,remote,1450,5,3,available,1,4,1
35,cart,android,metro,5954,5,3,available,1,3,0
14,product,android,tier2,409,1,4,applied,1,16,0
42,home,iphone,metro,934,4,1,applied,1,10,0
14,cart,macbook,metro,1120,4,2,none,1,15,0
83,checkout,android,metro,4683,4,1,none,1,12,1
65,product,android,tier2,2383,2,3,applied,1,11,0
77,cart,android,remote,470,1,3,none,0,18,1
102,cart,windows,tier2,5114,5,4,none,0,8,0
14,home,tablet,remote,1367,3,4,none,0,6,1
35,cart,android,tier2,3114,3,2,applied,1,4,0
74,product,macbook,metro,4547,4,2,none,1,3,0
105,cart,android,metro,3396,3,3,none,1,15,0
39,product,iphone,metro,1524,2,3,none,1,6,0
28,cart,iphone,metro,672,1,2,available,0,16,0
36,checkout,android,metro,523,1,2,applied,0,20,0
113,product,windows,metro,3036,4,3,available,0,4,1
67,checkout,android,tier2,2173,3,3,none,1,15,0
118,checkout,macbook,remote,2636,3,3,applied,1,24,1
77,product,windows,metro,754,2,2,available,1,6,0
118,home,windows,metro,1371,5,3,none,1,0,0
104,cart,android,tier2,3659,5,3,none,0,11,0
19,checkout,android,metro,2340,3,2,applied,0,17,0
43,home,windows,metro,4181,5,1,available,1,9,1
99,home,macbook,metro,2346,2,1,none,0,7,1
45,home,iphone,metro,327,4,3,applied,1,1,1
97,product,macbook,tier2,2366,2,4,applied,1,6,0
41,cart,macbook,metro,4092,5,2,available,1,16,0
92,cart,macbook,tier2,4006,4,3,applied,0,2,0
64,cart,windows,remote,1441,3,4,applied,1,10,0
113,product,iphone,remote,1375,2,5,none,1,6,0
12,cart,iphone,tier2,890,4,3,applied,1,18,0
74,checkout,android,metro,1939,2,1,applied,0,21,1
71,product,android,tier2,3706,4,4,none,0,6,0
83,checkout,windows,tier2,783,2,2,available,0,18,0
76,home,windows,metro,1651,2,2,applied,1,16,0
67,product,iphone,metro,1692,2,1,none,0,5,0
54,product,android,tier2,3589,4,2,available,0,15,1
37,cart,android,metro,646,1,3,available,0,1,0
14,checkout,iphone,tier2,300,3,4,applied,0,22,0
71,product,android,tier2,1153,4,4,applied,0,16,1
85,checkout,windows,metro,510,1,2,applied,0,7,0
52,product,android,metro,1251,2,1,none,1,18,0
38,checkout,iphone,tier2,2299,2,3,none,1,25,0
111,checkout,tablet,metro,2041,2,2,none,0,8,0
99,checkout,iphone,tier2,433,2,3,none,0,10,0
88,product,iphone,tier2,769,1,4,none,1,8,0
62,checkout,windows,metro,914,1,2,applied,1,17,1
119,home,iphone,tier2,601,4,3,applied,1,1,0
89,product,android,metro,2723,3,2,available,0,14,0
70,cart,windows,metro,951,1,1,available,0,17,0
93,home,windows,tier2,2177,4,2,applied,1,10,1
117,product,android,tier2,3406,5,4,applied,0,14,0
67,home,android,tier2,1660,5,4,available,0,16,1
116,cart,windows,remote,1087,1,5,available,0,17,1
65,checkout,iphone,remote,2101,3,3,available,1,12,0
25,cart,android,tier2,4699,4,4,applied,0,8,1
36,checkout,iphone,metro,3267,5,1,available,0,12,0
84,cart,iphone,tier2,1163,5,3,available,1,6,0
51,checkout,android,tier2,2209,2,3,available,1,19,1
116,home,windows,metro,2453,5,3,none,1,12,0
18,product,android,tier2,3456,3,2,available,0,11,0
38,cart,windows,tier2,670,2,2,available,0,14,0
28,home,android,tier2,4743,4,3,none,1,2,0
13,home,windows,metro,3472,5,2,available,1,5,1
73,home,windows,metro,3150,5,3,applied,0,4,1
79,cart,tablet,tier2,2741,4,3,available,0,12,1
118,product,windows,tier2,4036,5,4,applied,0,3,1
30,product,iphone,remote,387,1,4,available,1,0,1
20,home,iphone,metro,423,2,3,none,0,13,0
85,cart,windows,metro,1105,1,3,none,0,13,0
119,checkout,windows,tier2,1509,2,3,available,1,19,0
75,cart,macbook,metro,4000,5,1,applied,1,1,0
61,cart,windows,tier2,1042,1,3,none,0,18,0
82,product,iphone,metro,2025,2,2,available,1,13,0
62,product,android,tier2,850,2,2,applied,1,6,0
98,product,macbook,tier2,3084,4,2,none,1,14,0
110,home,windows,metro,1816,2,3,none,1,4,0
94,checkout,iphone,metro,443,1,3,none,0,6,0
74,product,android,metro,1708,2,3,applied,1,11,1
61,home,windows,tier2,1582,2,2,applied,1,16,0
102,checkout,android,tier2,2692,5,2,available,1,5,0
17,product,tablet,metro,3176,4,2,applied,1,16,0
23,product,windows,remote,390,1,3,none,0,9,0
16,checkout,android,tier2,1637,5,3,none,1,5,0
27,checkout,android,metro,515,5,3,none,0,25,1
85,home,android,metro,1150,1,2,available,0,4,0
74,product,android,tier2,1187,1,2,none,1,15,0
92,product,windows,remote,1028,4,3,available,1,9,0
89,product,android,tier2,2018,3,4,applied,0,7,0
117,cart,macbook,remote,831,1,5,available,0,13,1
59,checkout,tablet,tier2,775,1,3,none,0,5,1
30,cart,macbook,metro,1362,2,1,none,0,18,0
31,product,iphone,remote,2908,5,4,none,0,16,1
85,home,iphone,tier2,565,1,3,available,0,17,0
11,checkout,android,remote,506,1,3,none,0,19,1
105,product,macbook,remote,3518,3,4,applied,0,5,0
74,home,android,metro,2003,5,1,none,0,4,0
110,home,android,tier2,309,3,4,available,0,14,1
16,home,android,tier2,657,1,4,available,1,3,0
95,home,android,metro,1138,2,3,available,1,0,0
80,checkout,windows,metro,481,3,2,available,1,17,0
58,cart,android,metro,392,3,2,applied,1,13,0
21,product,android,metro,4152,4,1,none,1,9,1
45,product,android,tier2,5611,5,4,available,1,16,1
26,checkout,iphone,metro,929,1,1,available,1,7,1
37,home,android,metro,3318,4,3,none,0,9,0
85,product,android,tier2,5139,5,4,available,0,17,1
38,product,macbook,remote,729,2,4,available,0,11,0
107,product,macbook,metro,1439,2,2,none,0,4,1
32,checkout,tablet,metro,2921,5,2,none,0,5,0
52,home,android,tier2,1901,2,4,applied,1,3,0
33,product,android,remote,4585,4,3,none,0,18,1
92,checkout,iphone,metro,3487,3,1,available,0,5,1
32,product,iphone,tier2,851,1,2,available,1,8,0
80,product,android,remote,398,1,4,applied,1,0,1
79,checkout,macbook,remote,2471,5,4,none,1,13,0
78,product,android,tier2,4385,4,2,available,1,3,0
61,home,tablet,metro,1076,2,1,none,0,7,0
119,product,android,tier2,2223,4,2,available,0,16,1
115,cart,android,tier2,482,1,4,none,1,18,0
99,checkout,android,remote,1576,3,4,none,0,21,1
45,checkout,windows,tier2,2679,4,2,available,1,15,0
80,home,macbook,metro,1055,3,3,available,1,0,0
13,product,windows,tier2,984,1,2,none,1,1,0
60,home,windows,metro,843,2,1,none,1,7,0
31,cart,windows,metro,1585,3,2,available,0,4,0
45,product,iphone,tier2,936,3,2,available,0,0,1
115,home,android,metro,3358,5,3,applied,0,15,0
93,cart,android,tier2,3097,5,3,none,0,11,0
81,cart,iphone,metro,1260,4,1,available,1,2,0
27,product,iphone,metro,463,1,2,applied,1,3,0
31,cart,macbook,tier2,1312,2,4,none,1,18,0
106,product,iphone,remote,1179,1,5,available,0,14,1
52,product,android,metro,384,2,3,available,0,6,0
70,product,iphone,remote,1046,3,3,available,1,9,0
90,product,windows,tier2,934,2,3,none,0,7,0
87,product,macbook,tier2,5300,5,2,applied,1,11,0
115,cart,windows,tier2,916,1,2,applied,0,7,0
104,product,android,metro,1048,4,2,applied,0,13,0
66,cart,macbook,metro,710,5,3,none,1,3,0
85,cart,windows,metro,1864,3,2,available,0,7,0
39,cart,windows,metro,1211,4,3,applied,1,11,0
63,home,android,metro,5621,5,3,applied,0,7,0
10,product,macbook,metro,2871,3,2,applied,1,7,0
18,home,windows,metro,2088,5,1,available,1,7,0
113,cart,windows,tier2,372,3,2,available,1,2,1
35,checkout,iphone,tier2,1808,4,3,none,0,6,0
36,checkout,android,metro,3139,4,1,applied,0,20,0
10,product,windows,tier2,566,5,2,available,1,2,0
110,checkout,iphone,remote,5379,5,4,none,0,24,1
88,home,android,metro,899,2,2,none,1,17,1
114,cart,android,tier2,1375,2,2,none,1,12,0
55,product,android,tier2,752,3,3,none,0,10,0
98,checkout,iphone,tier2,1080,1,4,none,1,16,1
71,cart,iphone,tier2,1145,3,4,applied,1,7,0
25,home,android,metro,4096,4,3,available,1,0,0
93,cart,iphone,remote,1115,2,3,available,1,16,0
110,cart,android,metro,2797,3,3,available,1,16,0
81,product,android,metro,3596,5,3,none,0,7,1
25,product,iphone,remote,1275,2,5,none,1,14,1
34,product,windows,metro,1149,1,2,none,1,8,1
35,product,iphone,remote,1216,4,4,applied,0,11,0
16,product,windows,metro,2799,3,1,applied,0,14,1
75,checkout,macbook,remote,897,1,4,none,0,12,0
84,product,iphone,remote,950,1,4,available,0,1,0
27,product,macbook,remote,1566,4,3,applied,1,18,0
39,product,android,metro,4586,5,2,none,0,11,0
50,checkout,windows,metro,381,1,1,available,0,19,0
105,home,windows,tier2,3131,4,2,available,1,5,0
93,product,windows,remote,4545,4,5,available,0,8,1
39,product,iphone,metro,1415,4,3,available,1,7,0
87,home,iphone,metro,1680,5,2,none,1,18,0
105,home,android,metro,1075,1,2,available,0,15,1
67,checkout,iphone,metro,1985,2,3,applied,0,7,0
83,home,tablet,remote,516,1,4,available,0,13,1
45,checkout,android,metro,1041,4,2,applied,1,15,0
47,cart,android,tier2,485,4,4,none,1,7,0
19,product,iphone,remote,833,2,4,available,1,5,0
33,cart,android,metro,1057,3,3,available,1,13,0
95,product,android,metro,1637,2,2,none,1,9,1
103,home,android,metro,1098,2,1,none,1,13,0
65,product,iphone,metro,916,1,2,none,1,1,0
45,cart,android,tier2,1018,3,2,applied,1,12,0
27,home,android,tier2,838,1,2,none,0,6,1
48,product,macbook,remote,3089,3,5,none,1,2,1
58,home,android,metro,1226,2,1,available,1,0,0
83,cart,android,tier2,5098,5,4,none,1,10,0
112,cart,windows,metro,3491,5,1,none,1,7,1
67,product,android,metro,3740,4,1,applied,1,18,0
114,cart,windows,metro,1331,3,2,applied,1,16,0
42,product,android,metro,1618,2,2,available,0,5,1
101,product,iphone,remote,487,1,5,applied,1,15,0
81,home,iphone,remote,2359,2,5,none,1,6,0
116,cart,android,tier2,719,1,2,none,0,12,0
55,product,windows,metro,1911,3,3,applied,1,14,0
26,product,android,tier2,516,1,2,none,1,6,0
32,product,tablet,metro,2096,3,2,applied,0,5,0
97,product,android,tier2,816,1,2,applied,1,10,0
118,product,android,metro,973,1,1,applied,1,4,0
45,checkout,macbook,metro,826,4,1,none,0,13,1
94,checkout,macbook,tier2,3203,4,3,none,0,19,1
33,cart,android,metro,2476,5,3,none,0,15,1
104,checkout,windows,remote,3257,4,3,available,1,6,0
46,product,tablet,metro,2127,5,2,none,1,7,0
46,product,iphone,metro,1144,1,2,available,0,5,0
89,product,android,remote,670,1,5,applied,1,16,1
117,product,android,tier2,1719,3,4,none,1,14,0
75,home,windows,metro,4906,5,2,available,0,15,0
19,cart,iphone,remote,846,1,4,available,0,12,0
71,home,iphone,tier2,1008,3,4,available,0,6,1
79,cart,windows,remote,339,1,5,available,1,10,1
32,product,iphone,remote,648,5,5,applied,0,17,1
82,checkout,macbook,metro,1447,2,2,available,0,15,0
102,product,windows,metro,3244,3,3,none,0,0,0
64,home,android,remote,586,2,5,available,0,0,1
34,checkout,android,metro,1096,1,1,available,1,14,0
57,cart,macbook,metro,450,1,2,none,0,0,0
58,home,iphone,tier2,1053,2,4,applied,0,17,0
83,cart,iphone,metro,5746,5,3,applied,0,7,1
80,home,iphone,tier2,757,3,4,none,1,3,1
11,home,android,metro,2556,4,3,available,1,11,0
116,checkout,macbook,tier2,884,1,3,applied,1,9,0
24,home,windows,tier2,507,1,4,none,1,13,0
61,checkout,android,remote,2057,2,4,applied,1,9,0
32,home,android,metro,1753,2,2,available,1,13,0
73,product,iphone,remote,1094,3,3,available,1,1,0
46,cart,iphone,metro,2474,4,3,none,0,18,1
72,product,iphone,metro,2940,5,2,available,1,14,0
114,product,windows,metro,1099,1,3,available,1,1,0
74,checkout,macbook,metro,314,4,3,available,0,13,1
63,home,android,tier2,2041,3,3,none,1,17,1
26,checkout,tablet,tier2,2296,3,3,available,1,22,1
74,cart,android,remote,593,1,4,available,1,0,0
64,product,android,tier2,2139,4,4,applied,1,10,1
74,cart,iphone,remote,376,4,4,applied,1,11,0
113,home,macbook,metro,1629,2,1,available,0,9,0
26,product,macbook,tier2,1211,3,4,none,1,13,0
17,cart,tablet,tier2,2727,4,3,available,0,11,0
36,product,iphone,tier2,582,1,3,none,0,14,0
95,checkout,windows,metro,2697,5,3,available,0,25,1
70,home,tablet,metro,3348,3,3,none,0,13,0
17,product,macbook,remote,708,1,3,available,0,10,1
118,checkout,windows,remote,3625,5,4,available,0,7,1
46,checkout,android,metro,4555,5,2,none,0,16,1
27,checkout,android,metro,1957,3,2,none,1,8,0
106,product,android,metro,1660,3,3,available,1,15,0
39,product,iphone,metro,1427,4,2,none,0,11,0
110,product,macbook,remote,4755,5,5,applied,0,3,1
109,cart,macbook,remote,530,3,5,applied,1,5,0
110,product,android,metro,3140,5,2,none,1,14,0
105,checkout,iphone,metro,2579,3,3,applied,0,8,1
52,checkout,iphone,tier2,2842,4,3,none,1,8,0
18,checkout,iphone,metro,687,1,1,available,1,17,0
